,type,fact_check_url,news_url,title,newstitle,content,abstract,publish_date,meta_keywords
1665,article,healthline.com,https://www.healthline.com/health-news/what-to-know-about-antigen-tests-and-if-they-will-help-us-stop-covid-19,What Tests for COVID-19 Antibodies Can and Can’t Tell Us About the Disease,"""What Tests for COVID-19 Antibodies Can and Can't Tell Us""",only one antigen test has been permitted a rapid test kit created by the quidel corporation in san diego that can show results within 15 minutes. the fda hopes to evaluate and authorize more antigen tests in the coming weeks. being able to immediately know whether someones been exposed to the new coronavirus could help reopen the economy and allow people to get back to work. all data and statistics are based on publicly available data at the time of publication. some information may b. ,antigen tests are the latest tool that s been given emergency use authorization by the fda in our fight against the new coronavirus .. ,,"""COVID-19, coronavirus, viral infection"""
1666,article,healthline.com,https://www.healthline.com/health-news/coronavirus-found-in-semen-is-it-sexually-transmitted,Coronavirus Found in Semen: Can It Be Sexually Transmitted?,"""Coronavirus Found in Semen: Can It Be Sexually Transmitted?""",researchers in china have discovered traces of sars cov-2 in the semen of patients with covid-19 and those who recovered suggesting that covid-19 might be able to be sexually transmitted. its important to understand that while the coronavirus was found in a small sample size of semen in this particular study this does not necessarily mean that the virus itself is transmitted sexually. the best way to protect yourself from covid-19 is to stay home to decrease the risk of transmission. e. ,researchers in china have discovered traces of covid-19 in the semen of patients with covid-19 and those who recovered suggesting that covid-19 might be able to be sexually transmitted .. ,,"""COVID-19, China, coronavirus, viral infection"""
1667,article,healthline.com,https://www.healthline.com/health-news/why-covid-19-isnt-the-flu,Here’s Why COVID-19 Is Much Worse Than the Flu,"""Here’s Why COVID-19 Is Much Worse Than the Flu""",experts note that covid-19 has a higher hospitalization rate as well as a higher death rate than the flu. its also more infectious and there s no vaccine yet. fabrizio villa getty images experts say there are a number of reasons why covid-19 is a more serious illness than the seasonal flu. they point out there s no vaccine yet for covid-19 and community wide immunity has nt built up. covid-19 is also more infectious than the flu and has a higher death rate. covid-19 also has a higher. ,experts note that covid-19 has a higher hospitalization rate as well as a higher death rate than the flu. its also more infectious and there s no vaccine yet. ,,"""COVID19 coronavirus death toll now higher than flu car crashes cancer heart disease, why COVID19 coronavirus isn't the flu isn't a hoax, COVID19 higher death rate higher hospitalization rate more infectious than seasonal flu"""
1668,article,healthline.com,https://www.healthline.com/health-news/white-house-covid-19-cases-show-how-easily-virus-can-invade,White House Cases Show How Easily COVID-19 Can Invade a Workplace,"""White House Cases Show How Easily COVID-19 Can Invade a Workplace""",experts say the lack of preventive measures such as face masks and proper physical distancing can make it easy for covid-19 to get a foothold in the white house. getty images experts say the confirmed infections at the white house are an indication of how easily covid-19 can spread in a workplace. they say the white house relied too heavily on testing while not requiring face coverings and encouraging physical distancing. they note that the white house is also a small working space with. ,experts say the lack of preventive measures such as face masks and proper physical distancing measures can make it easy for covid-19 to get a foothold in the white house .. ,,"""white house covid19 coronavirus spread infections, white house shows how easily covid19 coronavirus can spread office workplace, covid19 coronavirus spread workplace office job safety precautions"""
1669,article,healthline.com,https://www.healthline.com/health-news/who-decides-who-gets-remdesivir,Remdesivir May Help Treat COVID-19. So Who Gets It First?,"""Remdesivir May Help Treat COVID-19. So Who Gets It First?""",not all patients with covid-19 have access to remdesivir. getty images the extreme shortage of the covid-19 drug remdesivir means that hospitals are being forced to make tough decisions about whom to treat. there are still far more covid-19 patients than available doses of remdesivir. last week the government began distributing remdesivir directly to hospitals. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. vis. ,last week the government began distributing remdesivir directly to hospitals. but it was unclear why some hospitals with low numbers of covid-19 patients received the drug while others that had been hard hit by the pandemic received none. ,,"""remdesivir, coronavirus, covid-19, novel coronavirus"""
1670,article,healthline.com,https://www.healthline.com/health-news/living-with-ibd-during-covid-19,How to Manage IBD During the COVID-19 Outbreak,"""How to Manage IBD During the COVID-19 Outbreak""",experts say those who are living with ibd are nt at any greater risk from covid-19 than anyone else. getty images an estimated adults received an inflammatory bowel disease ibd diagnosis in the united states in 2015. many of those who are living with ibd are concerned about potential complications of managing the disease during the covid-19 outbreak. if a person has ibd but is nt using medication then they re not at any greater risk for covid-19 than anybody else. the data publicly av. ,experts answer questions about potential risks and concerns about managing irritable bowel disease during the covid-19 outbreak .. ,,"""covid 19, coronavirus ibd, ibs, inflammatory bowel disease, irritable bowel syndrome"""
1671,article,healthline.com,https://www.healthline.com/health-news/rural-america-hardest-hit-by-covid-19-outbreak,Rural America Could Be the Region Hardest Hit by the COVID-19 Outbreak,"""Rural America Could Be Hardest Hit by COVID-19""",experts say rural areas have older populations that are less healthy and have fewer medical facilities than urban and suburban regions. jeremy hogan echoes wire barcroft media via getty images the covid-19 pandemic has already swept through cities and urban centers. now the illness appears to be building like an infectious prairie fire in rural america as well as in larger towns in the midwest. that was nt the case just a month ago. many rural communities are nt seeing anything. they re sim. ,experts say rural areas have older populations that are less healthy and have fewer medical facilities than urban and suburban regions .. ,,"""COVID19 coronavirus outbreak rural areas Midwest South impact health issues, rural areas lack of hospitals medical services COVID19 coronavirus"""
1672,article,healthline.com,https://www.healthline.com/health-news/covid19-job-anxiety-ways-to-deal-with-it,Job Loss Anxiety Could Be a Side Effect of COVID-19. Here Are Ways to Cope,"""Job Loss Anxiety a Side Effect of COVID-19. Here Are Ways to Handle It""",experts say exercise meditation and generally taking care of yourself are ways to cope with the anxiety of job loss during covid-19. getty images u.s. job losses are accumulating at a staggering rate and an economic rebound is likely some time away. if you re stressed about employment experts advise differentiating between productive and unproductive thoughts. practicing meditation mindfulness breathing exercises and yoga can help. its important to monitor not just yourself but ot. ,experts say exercise meditation and generally taking care of yourself are ways to deal with the anxiety of job loss during covid-19 .. ,,"""job loss unemployment anxiety depression best ways to cope, mental health job loss unemployment cope"""
1673,article,healthline.com,https://www.healthline.com/health-news/4-second-workout,How 4-Second Workouts Can Counteract Sitting All Day,"""How 4-Second Workouts Can Counteract Sitting All Day""",micro 4-second workouts done five times an hour can help improve fat metabolism and lower triglyceride levels in the bloodstream. getty images small bouts of intense exercise can help offset some of the harmful effects that extended periods of sitting can have on your body. new research found that 4-second sprints conducted five times per hour helped to improve fat metabolism and lower triglyceride levels in the bloodstream. sitting down for hours at a time can also make it harder to burn. ,new research shows micro 4-second workouts done five times an hour can help improve fat metabolism and lower triglyceride levels in the bloodstream .. ,,"""fat metabolism, micro workouts, fitness, lower triglycerides, 4 second workout, sedentary lifestyle"""
1674,article,healthline.com,https://www.healthline.com/health-news/shortage-of-disinfectant-wipes-and-sprays,What You Can Do If There’s a Shortage of Disinfectants in Your Area,"""What You Can Do If There’s a Shortage of Disinfectants in Your Area""",manufacturers are working to meet the high demand of disinfectant sprays and wipes but while inventory at stores will be sporadic for a short while there are alternatives options available that can fill the gap. getty images the covid-19 pandemic has created a large surge in demand for disinfectant sprays and wipes. manufacturers have struggled to keep up with this increase in demand and are working hard to adjust. it will take time for supply and demand to rebalance. in the meantime. ,manufacturers are working to meet the high demand of disinfectant sprays and wipes but while inventory at stores will be sporadic for a short while there are alternatives options available that can fill the gap .. ,,"""covid 19, coronavirus, disinfectant"""
1675,article,healthline.com,https://www.healthline.com/health-news/men-more-susceptible-to-serious-covid-19-illnesses,Why COVID-19 is Hitting Men Harder Than Women,"""Why COVID-19 Is Hitting Men Harder Than Women""",experts say biology as well as behavior may be among the reasons more men than women are developing covid-19 and dying from the disease. getty images several studies have shown that more men are dying from covid-19 than women. experts say part of the reason is women tend to have stronger immune systems than men. they add that men also tend to engage in more risky behavior such as ignoring physical distancing and they do nt take symptoms as seriously. all data and statistics are based on p. ,experts say biology and behavior are among the reasons more men than women are dying from covid-19 .. ,,"""men more susceptible higher risk serious COVID19 illnesses, why men higher risk serious COVID19 illness, COVID19 men more risk taking weaker immune system more underlying conditions"""
1676,article,healthline.com,https://www.healthline.com/health-news/covid-19-countries-that-have-already-reopened-lessons,What We Can Learn from Countries That Have Already Reopened,"""What We Can Learn from Countries That Have Already Reopened""",people follow physical distancing guidelines at a church in germany as that country begins to reopen. alexander hassenstein getty images there have been some successes but also concerns as other countries reopen their societies as reported covid-19 cases decline. germany is closely watching an indicator of disease spread that has slowly ticked upward since its reopening. japan and south korea have both experienced increases in covid-19 activity in hot spots. experts say what s happenin. ,germany china and japan have reopened some of their businesses but concerns have already been raised about hot spots and disease spread .. ,,"""germany low covid19 coronavirus death rate, why germany only 5,000 covid19 coronavirus deaths, germany covid19 coronavirus testing contact tracing early treatment, covid19 countries that have already reopened, covid19 germany japan singapore china reopening"""
1677,article,healthline.com,https://www.healthline.com/health-news/how-the-pandemic-is-motivating-me-to-get-healthy,How the Pandemic Is Motivating Me to Get Healthy,"""How the Pandemic Is Motivating Me to Get Healthy""",making healthy choices about your diet and daily exercise can help reduce stress and anxiety you may be feeling during uncertain times. getty images the american psychological association reports that 27 percent of u.s. adults say they eat to manage stress. family history gestational diabetes and prediabetes are risk factors for developing type 2 diabetes. young americans who are overweight and living with health conditions like diabetes have an increased risk for complications from covi. ,after years of managing stress with food i decided to take charge of my health by making changes through diet and exercise even through the covid-19 pandemic .. ,,"""coronavirus, covid 19, diabetes, diet"""
1678,article,healthline.com,https://www.healthline.com/health-news/why-we-need-to-protect-grocery-workers-health-protection-during-covid19,How You Can Help Protect the Health of Grocery Workers During COVID-19,"""How You Can Help Protect the Health of Grocery Workers During COVID-19""",many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. getty images grocery workers are becoming concerned about their health during the covid-19 pandemic. a union official says 10 percent of their membership has declined to come into work due to health concerns. experts say shoppers can help protect grocery employees health by wearing face masks observing physical distancing and not coming in. ,many grocery employees are working in fear of their health. experts say consumers can help by wearing face masks and maintaining physical distancing. ,,"""COVID19 grocery workers health protection, COVID19 food supply grocery workers illness"""
1679,article,healthline.com,https://www.healthline.com/health-news/australia-dealing-with-possible-flu-covid-combination,What If Flu and COVID-19 Overlap? Australia Is Trying to Avoid That Scenario,"""What If Flu and COVID-19 Overlap? Australia Trying to Avoid That""",australian health authorities are preparing for a possible overlap between covid-19 and their flu season. authorities urged people to get flu vaccinations in late march and pharmacists administered more vaccines in 3 weeks than they did all of last year. officials are debating when and how to reopen schools as campuses are places where the flu and covid-19 can easily spread. all data and statistics are based on publicly available data at the time of publication. some information may be o. ,a record number of australians have received flu vaccines as health authorities gear up for a possible season with both flu and covid-19 .. ,,"""Australia COVID coronavirus flu seasons implications for United States in fall, Australia schools flu season COVID-19 infections"""
1680,article,healthline.com,https://www.healthline.com/health-news/coronavirus-may-be-in-the-air-in-a-crowd-how-to-protect-yourself,Is the New Coronavirus Airborne? Here's What We Know,"""Is the New Coronavirus Airborne? Here's What we Know""",researchers are learning how the new coronavirus can spread. getty images a new study has found evidence of sars cov-2 the new coronavirus that causes covid-19 in the air around two hospitals in wuhan china. one hospital was dedicated to treating patients with severe cases of covid-19 while the other was a makeshift field hospital used to quarantine and treat people with mild symptoms. wearing a mask can help you avoid inhaling infected droplets and releasing them into the air if you h. ,experts believe the new coronavirus mainly spreads from person to person through respiratory droplets released when a person with the virus coughs sneezes or talks. its also possible you can contract the virus if your hands come in contact with your mouth nose or eyes after touching a contaminated surface. ,,"""covid-19, coronavirus, viral infection, viral outbreak"""
1681,article,healthline.com,https://www.healthline.com/health-news/retired-mds-and-med-students-talk-working-the-covid-19-front-lines,Retired MDs and Med Students Talk Working the COVID-19 Front Lines,"""Retired MDs and Med Students Talk Working the COVID-19 Front Lines""",we talked to the healthcare workers who volunteered to go to the front lines of the covid-19 pandemic. hospitals had to reach out to members of the medical community far and wide. fortunately many have come to their assistance. getty images all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our live updates page for the most recent information on the covid-19 outbreak. since march cov. ,retired mds doctors in private practice and even medical students just barely out of school have volunteered to help in the fight against this pandemic. although they come from different backgrounds what unites them is a shared drive to heed the call and to lend a hand in this catastrophe. ,,"""coronavirus, covid-19, viral outbreak, viral infection"""
1682,article,healthline.com,https://www.healthline.com/health-news/what-covid-19-is-doing-to-our-mental-health,What COVID-19 Is Doing to Our Mental Health,"""What COVID-19 Is Doing to Our Mental Health""",americans are feeling more depression anxiety and fear than normal. getty images americans are reporting significant and sustained increases in symptoms of depression and anxiety related to the covid-19 pandemic according to recent data from healthline and yougovs covid-19 tracker. women minorities people with preexisting health conditions and adults under 34 all reported higher rates of fear and anxiety. the number of people reporting these symptoms are well above historical norms. ,americans are reporting significant and sustained increases in symptoms of depression and anxiety related to the covid-19 pandemic according to recent data from healthline and yougovs covid-19 tracker .. ,,"""COVID-19, mental health, depression, anxiety, fear, shelter in place, yougov"""
1683,article,healthline.com,https://www.healthline.com/health-news/what-to-know-before-you-consider-quaranteaming,What to Consider Before You Try ‘Quaranteaming’,"""What to Consider Before You Try ‘Quaranteaming’""",as shelter in place orders continue in many states some people are giving up their isolation to join a quaranteam. a quaranteam is a bubble of people who create their own tight knit social circle that does nt interact with others outside their group. experts say being able to again connect with someone close does offer mental health benefits which could be really beneficial after being without human contact for a long period of time. however they also say it increases the risk of y. ,if you re considering joining a quaranteam or expanding your social circle to include a small number of people heres everything you should know about the risks benefits and how to do it as safely as possible .. ,,"""covid 19, coronavirus, shelter in place, stay at home, quaranteam, quaranteaming, quarantine"""
1684,article,healthline.com,https://www.healthline.com/health-news/temperature-checks-not-effective-preventive-measure-against-covid-19,Temperature Checks Alone Aren’t Effective in Stopping COVID-19 Spread,"""Temperature Checks Alone Aren't Effective in Stopping COVID-19 Spread""",experts say temperature checks will identify some people with covid-19 but will miss people who are asymptomatic or have nt developed symptoms yet. getty images experts say the accuracy of temperature checking depends on the type of thermometer being used and the person administering the test. they also note temperature checking will identify some people with covid-19 but it wo nt catch people who have the illness and are either asymptomatic or have nt developed symptoms yet. they recomme. ,experts say temperature checks will identify some people with covid-19 infections but will miss people who are asymptomatic or have n't developed symptoms yet .. ,,"""covid19 coronavirus temperature checks preventive measure, are temperature checks an effective tool against covid19 coronavirus infection spread"""
1685,article,healthline.com,https://www.healthline.com/health-news/how-to-tell-if-the-hand-sanitizer-youre-buying-is-safe,How to Tell If the Hand Sanitizer You’re Buying Is Safe and Actually Works,"""How to Tell If Your Hand Sanitizer Is Safe and Actually Works""","there are an additional 1,500 companies now making hand sanitizer. here are some of the guidelines they re supposed to be following. getty images federal officials said they re keeping an eye on safety concerns for hand sanitizer because there are an additional 1,500 companies now making the product. they note that a warning letter has been sent to one company due to unproven claims that their hand sanitizer can help prevent covid-19. guidelines say hand sanitizer should be at least 94.9 p. ","there are an additional 1,500 companies now making hand sanitizer. here are some of the guidelines they 're supposed to be following. ",,"""hand sanitizers safety fda, 1500 companies making hand sanitizers safety concerns"""
1686,article,healthline.com,https://www.healthline.com/health-news/covid19-and-pets-dogs-cats-answers-to-questions,Pets and COVID-19: Answers to All Your Questions,"""Pets and COVID-19: Answers to All Your Questions""",at least two cats and one dog in the united states have tested positive for the virus that causes covid-19. however experts say this human to animal transmission still appears to be rare. getty images two cats and one dog in the united states have tested positive for the presence of sars cov-2 the virus causing covid-19. experts say it appears pets can contract the novel coronavirus from humans although the transmission still seems to be rare. they add that there s no evidence yet that. ,at least two cats and one dog in the united states have tested positive for the virus that causes covid-19. however experts say this human to animal transmission still appears to be rare. ,,"""COVID19 coronavirus pets dogs cats, can pets dogs cats get COVID19 coronavirus, can people get COVID19 coronavirus from pets dogs cats, can pets dogs cats get COVID19 coronavirus from people"""
1687,article,healthline.com,https://www.healthline.com/health-news/the-covid-19-symptoms-most-people-could-miss,The Unusual COVID-19 Symptoms You Can Miss,"""The Unusual COVID-19 Symptoms You Can Miss""",the cdc recently added new known symptoms of covid-19. getty images experts are still learning the symptoms of the infection. loss of smell dizziness and rash are among the symptoms of covid-19 that people may miss. cardiovascular and blood clotting issues are also now becoming a problem for some people with the disease. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our li. ,some people with covid-19 have presented with less typical symptoms including nausea diarrhea delirium chickenpox like lesions and more .. ,,"""covid-19, coronavirus, viral infection, viral outbreak"""
1688,article,healthline.com,https://www.healthline.com/health-news/tips-for-effectively-organizing-your-kitchen-during-covid-19,6 Simple Tips for Effectively Organizing Your Kitchen During COVID-19,"""6 Simple Tips for Effectively Organizing Your Kitchen During COVID-19""",reorganizing your kitchen can help you eat healthier as well as save you time and money. getty images grocery sales in the united states grew 83 percent in march. more cooking at home might call for a more organized kitchen. planning meals and clearing out your pantry refrigerator and freezer can make your time in the kitchen easier. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and. ,if you 're one of many who are using their kitchen to store and prepare food more often during the covid-19 pandemic following these simple tips can help you reorganize your space to make the most of it .. ,,"""kitchen organization, organize your kitchen, covid 19, coronavirus"""
1689,article,healthline.com,https://www.healthline.com/health-news/high-blood-pressure-meds-dont-increase-risk-for-covid-19,"High Blood Pressure Meds Don’t Increase COVID-19 Risks, Study Finds","""High Blood Pressure Meds Don't Increase COVID-19 Risks""",experts say people with high blood pressure should continue taking their medications during the covid-19 pandemic. getty images researchers say high blood pressure medications do nt increase a persons risk for contracting sars cov-2 the virus that causes covid-19. they add that these medications also do nt appear to increase the risk of more serious forms of the illness. in another study researchers said blood thinners seem to help people who develop covid-19. all data and statistics ar. ,experts say people with high blood pressure should continue taking their medications during the covid-19 pandemic .. ,,"""blood pressure medications don't increase risk of covid19 coronavirus, blood thinners don't increase risk of covid19 coronavirus"""
1690,article,healthline.com,https://www.healthline.com/health-news/covid-19-sheltering-can-be-difficult-for-people-with-eating-disorders,COVID-19 Sheltering Can Make Things More Difficult for People with Eating Disorders,"""COVID-19 Sheltering Can Make Things Difficult for Eating Disorders""",experts say shelter in place orders during covid-19 can make life more difficult for people with eating disorders. they say lockdowns can produce isolation as well as temptations that are close at hand that can disrupt coping strategies. they add that food scarcities can also trigger both overeating and undereating issues. all data and statistics are based on publicly available data at the time of publication. some information may be out of date. visit our coronavirus hub and follow our. ,experts say shelter in place can prompt triggers for eating disorders due to isolation temptation and food scarcity issues .. ,,"""covid19 coronavirus sheltering quarantine difficulties people with eating disorders anorexia bulimia"""
1691,article,healthline.com,https://www.healthline.com/health-news/what-to-know-about-delirium-and-covid-19,Delirium Is New Risk for COVID-19 Patients,"""COVID-19 Treatment Can Lead to Delirium""",covid-19 may take a toll on the brain. getty images a recent study published in jama neurology found that neurological symptoms were present in almost of people with covid-19 in wuhan china. studies suggest one third to more than of icu patients experience delirium during their stay. people with icu delirium are also more likely to have long term and are less likely to survive. all data and statistics are based on publicly available data at the time of publication. some information may be. ,although primarily affecting the lungs covid-19 can also influence the brain. this and being placed in the icu for severe symptoms of covid-19 may cause a condition called delirium. ,,"""covid-19, coronavirus, delirium, viral infection"""
1692,article,healthline.com,https://www.healthline.com/health-news/face-masks-as-a-fashion-accessory-why-we-should-encourage-this-trend,Face Masks as a Fashion Accessory? Why We Should Encourage This Trend,"""Face Masks as a Fashion Accessory? Why We Should Encourage This Trend""",from images of beloved characters to colorful patterns that complement outfits people have started sporting stylish face masks during the covid-19 pandemic. getty images celebrities and influencers are joining the maskingforafriend campaign to encourage wearing masks to protect others. other countries have been embracing face masks in public for several years. just like sunglasses and hats evolved from sun protection to fashion accessories masks may do the same. all data and statistics. ,from images of beloved characters to colorful patterns that complement outfits people have started sporting stylish face masks during the covid-19 pandemic. heres why this fashion trend is one we should all embrace. ,,"""covid 19, coronavirus, face mask, making for a friend"""
1693,article,healthline.com,https://www.healthline.com/health-news/excess-deaths-from-covid19-pandemic,Excess Deaths: People Who Are Dying Because of COVID-19 — but Not from It,"""Excess Deaths: People Are Dying Because of COVID-19 but Not from It""",experts say people may be avoiding routine healthcare appointments due to fears over catching the new coronavirus. getty images experts are becoming concerned about the number of excess deaths being reported during the covid-19 pandemic. many of these non covid related deaths may be happening because people are delaying or avoiding healthcare appointments due to fears of contracting the virus. experts say its still important for people to go in for checkups and other appointments when a. ,experts say people may be avoiding routine healthcare appointments due to fears over catching the new coronavirus .. ,,"""COVID19 coronavirus excess deaths, COVID19 coronavirus people die because they can't get healthcare, COVID19 coronavirus people die because they don't go to doctor for healthcare"""
1694,article,healthline.com,https://www.healthline.com/health-news/can-air-conditioning-spread-covid-19-probably-not,Can Air Conditioning Spread COVID-19? Probably Not,"""Can Air Conditioning Spread COVID-19? Probably Not""",experts say its unlikely that a properly working air conditioner can spread covid-19. getty images a new study reported that an air conditioning system at a restaurant in china may have contributed to the spread of the new coronavirus among diners. experts however say its unlikely proper air conditioning units used in stores restaurants and other businesses can transmit the virus. the air conditioning industry has set up a pandemic task force to look into the issue. all data and stat. ,experts say it 's unlikely a properly working air conditioner can spread covid-19 despite a study that concluded it might be the cause of an outbreak at a restaurant in china .. ,,"""COVID19 coronavirus spread air conditioning air circulation systems restaurants stores"""
1695,article,healthline.com,https://www.healthline.com/health-news/covid-19-deaths-low-in-vietnam-south-africa-new-zealand,New Zealand Has Only 20 COVID-19 Deaths. Vietnam Has Zero. How They Succeeded,"""New Zealand Has 20 COVID-19 Deaths. Vietnam Zero. How They Succeeded""",experts credit the low covid-19 death rates in south africa new zealand and vietnam to quick and decisive action. phill magakoe afp via getty images vietnam has reported zero deaths so far from covid-19 while new zealand has reported only 20 and south africa only 148. experts say all three nations took early quick and decisive action that included nationwide lockdowns and contact tracing. south africa used its experience from the hiv epidemic and vietnam relied on its experience from. ,experts credit the low covid-19 death rates in south africa new zealand and vietnam to quick and decisive action .. ,,"""south africa low death rate covid19 how they succeeded, how south africa has kept covid19 death rate low"""
1696,article,healthline.com,https://www.healthline.com/health-news/depression-during-covid-19,Should You Consider Taking Meds for Depression During COVID-19?,"""Should You Consider Taking Meds for Depression During COVID-19?""",the covid-19 pandemic has many more people feeling severe symptoms of depression and anxiety. seeking help right away can help you manage these symptoms and help you recover faster. getty images mental health prescriptions have increased exponentially since the covid-19 outbreak. traumatic events cause a similar chemical reaction in the brain as experienced by those with chronic hormonal imbalances. treating depression and anxiety early can result in a quicker recovery and potentially redu. ,the covid-19 pandemic has many more people feeling severe symptoms of depression and anxiety. seeking help right away can help you manage these symptoms and recover faster. ,,"""depression, anxiety, covid 19, coronavirus"""
1697,article,healthline.com,https://www.healthline.com/health-news/covid-19-and-food-shortages,COVID-19 Is Causing Food Shortages. Here’s How to Manage,"""COVID-19 Is Causing Food Shortages. Here’s How to Manage""",the covid-19 pandemic is causing breaks in our food chain resulting in shortages of products in some areas. experts say trying new foods is one way you can help ease a strained system and quiet fears about your own food security. getty images the covid-19 pandemic is causing breaks in our food chain resulting in shortages of products like beef and pork in some stores. scarcity of items has led some people to begin panic buying products en masse that ended up going bad or spoiling. expe. ,from meat processing plants closing to a lack of shipping sources the covid-19 pandemic is causing breaks in our food chain resulting in shortages of some products. here 's how you can manage when an item you 're looking for is n't in stock. ,,"""covid 19, coronavirus, food shortage, food chain, meat shortage"""
1698,article,healthline.com,https://www.healthline.com/health-news/everything-to-know-about-contact-tracing,How Contact Tracing Can Help Stop COVID-19,"""How Contact Tracing Can Help Stop COVID-19""","we may need many more contact tracers to control the covid-19 outbreak. getty images in order to contain future outbreaks of the new coronavirus public health organizations will need to track people who have come into close contact with someone who has tested positive for the virus. many states also do nt yet have the resources needed to make contact tracing work effectively. a report from the johns hopkins estimates that an extra 100,000 workers will be needed to make manual contact trac. ",as u.s. states begin reopening health experts are calling for massive investment in contact tracing identifying and notifying people who have come into close contact with someone who has tested positive for the new coronavirus. ,,"""COVID-19, coronavirus, contact tracing, viral outbreak,"""
1699,article,healthline.com,https://www.healthline.com/health-news/quarantine-fatigue-is-real-heres-how-to-cope,"Yes, ‘Quarantine Fatigue’ Is Real. Here’s How to Cope","""Quarantine Fatigue Is Real. Here's How to Cope""",experts say adopting a new regular schedule and helping others are effective ways to battle quarantine fatigue during the covid-19 pandemic. getty images it could be at least another year before everyday life returns to normal due to covid-19 so its important to find ways to adapt to current circumstances. routines and schedules are helpful. if yours have been disrupted try to find new ones. make personal time for yourself while also connecting with friends and family. try to allow. ,experts say adopting a new regular schedule and helping others are effective ways to battle quarantine fatigue during the covid-19 pandemic .. ,,"""COVID19 coronavirus quarantine fatigue how to cope, coping COVID19 coronavirus sheltering fatigue"""
1700,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200618150310.htm,US Cities With Pro Sports See More Flu Deaths,"""""",,,,""""""
1701,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200518144915.htm,COVID-19: Study Reports 'Staggering' Death Rate in U.S. Among Those Infected Who Show Symptoms,"""""",,,,""""""
1702,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200512133753.htm,"Passive Immunization May Slow Down SARS-CoV-2 and Boost Immunity in Patients, Buying Time","""""",,,,""""""
1703,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/07/200702100540.htm,Controlled Human Infection Models and SARS-CoV-2 Vaccine Development,"""""",,,,""""""
1704,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200629164150.htm,Using cellular networks to detect at-risk areas for spread of COVID-19,"""""",,,,""""""
1705,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200604111641.htm,A potential new weapon in the war against superbugs,"""""",,,,""""""
1706,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200602114338.htm,COVID-19 drug development could benefit from approach used against flu,"""""",,,,""""""
1707,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200522113714.htm,Placentas from COVID-19-positive pregnant women show injury,"""""",,,,""""""
1708,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200520124928.htm,Uncovering the Achilles heel of viruses,"""""",,,,""""""
1709,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200626092732.htm,Estimating COVID-19 Spread by Looking at Past Trends of Influenza-Like Illnesses,"""""",,,,""""""
1710,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200609095022.htm,"To Understand COVID-19, Researchers Review Aging, Immune Response to Viral Infections","""""",,,,""""""
1711,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200529150651.htm,When COVID-19 Meets Flu Season,"""""",,,,""""""
1712,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200522095506.htm,New Technology Can Detect Anti-Virus Antibody in 20 Minutes,"""""",,,,""""""
1713,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200514115834.htm,SARS Lessons for COVID-19 Vaccine Design,"""""",,,,""""""
1714,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200511112628.htm,New AI Diagnostic Can Predict COVID-19 Without Testing,"""""",,,,""""""
1715,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200506162219.htm,Outpatient COVID-19 Clues,"""""",,,,""""""
1716,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200504101618.htm,Activation of the SARS Coronavirus 2 Revealed,"""""",,,,""""""
1717,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/05/200501184320.htm,Timing of Immune Response to COVID-19 May Contribute to Disease Severity,"""""",,,,""""""
1718,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200630125124.htm,Researchers Identify Multiple Molecules That Shut Down SARS-Cov-2 Polymerase Reaction,"""""",,,,""""""
1719,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200630111445.htm,Lab-Grown 'Mini-Brains' Suggest COVID-19 Virus Can Infect Human Brain Cells,"""""",,,,""""""
1720,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/06/200622172026.htm,Hamsters Develop Protective Immunity to COVID-19 and Are Protected by Convalescent Sera,"""""",,,,""""""
1721,article,sciencedaily.com,https://www.sciencedaily.com/releases/2020/07/200702100540.htm,Controlled human infection models and SARS-CoV-2 vaccine development,"""""",,,,""""""
